id,vendor_id,pickup_date,pickup_time,dropoff_date,dropoff_time,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0601465,2,1/6/2016,6:56,1/6/2016,6:59,2,-73.99365234,40.74652863,-74.00243378,40.73430634,N,0:03:30
id0391655,1,1/5/2016,6:02,1/5/2016,6:33,2,-73.96266937,40.75524521,-73.79034424,40.64374542,N,0:30:29
id2046867,2,1/1/2016,21:09,1/1/2016,21:12,1,-73.97711182,40.75204849,-73.97943878,40.74621582,N,0:03:00
id0082479,2,1/3/2016,13:59,1/3/2016,14:06,4,-73.98029327,40.71411133,-73.95707703,40.71230316,N,0:06:33
id0691610,2,1/1/2016,1:51,1/1/2016,2:08,2,-73.99095917,40.7506218,-73.98720551,40.72050858,N,0:17:26
id0332008,2,1/5/2016,10:49,1/5/2016,10:53,5,-74.00649261,40.72568893,-74.00518799,40.71997833,N,0:04:03
id2444318,2,1/1/2016,15:31,1/1/2016,15:38,1,-73.96234131,40.77907944,-73.97271729,40.76480865,N,0:06:58
id3644606,1,1/6/2016,13:49,1/6/2016,14:10,1,-73.99082947,40.74191284,-73.94165039,40.71940613,N,0:21:00
id3871033,1,1/6/2016,9:18,1/6/2016,9:39,1,-73.95342255,40.77955246,-73.97442627,40.76182175,N,0:20:29
id0509257,2,1/1/2016,3:29,1/1/2016,4:07,1,-73.99504089,40.76541138,-73.80673218,40.72584152,N,0:38:09
id2880787,2,1/2/2016,15:33,1/2/2016,15:35,1,-73.96209717,40.7594986,-73.951828,40.77334976,N,0:02:38
id3751813,2,1/7/2016,17:51,1/7/2016,18:11,2,-73.95236969,40.76884842,-73.97821808,40.75806046,N,0:20:36
id1845495,1,1/3/2016,22:40,1/3/2016,22:42,1,-73.95866394,40.78071594,-73.95677185,40.77921677,N,0:01:51
id2651089,1,1/1/2016,2:45,1/1/2016,2:48,2,-73.95365906,40.7712059,-73.95311737,40.78007126,N,0:03:37
id1347751,1,1/6/2016,14:30,1/6/2016,14:36,1,-74.00106049,40.73674774,-73.99127197,40.73155975,N,0:05:40
id1325344,1,1/2/2016,7:24,1/2/2016,7:33,1,-74.01082611,40.71269608,-73.99985504,40.75380325,N,0:08:49
id3908678,2,1/6/2016,17:46,1/6/2016,17:53,1,-73.99246216,40.75371933,-73.99262238,40.76016998,N,0:06:19
id3308813,2,1/7/2016,16:30,1/7/2016,16:43,6,-74.00113678,40.75714874,-73.98558044,40.7359581,N,0:13:08
id3792026,1,1/3/2016,5:04,1/3/2016,5:29,3,-73.98488617,40.75139618,-74.18208313,40.68781662,N,0:25:12
id1993406,2,1/3/2016,11:27,1/3/2016,11:55,1,-73.87441254,40.77401352,-73.99575806,40.76427078,N,0:28:28
id2683413,2,1/1/2016,0:51,1/1/2016,1:04,1,-73.9805603,40.7423439,-73.95074463,40.77666092,N,0:12:23
id2202515,2,1/5/2016,7:39,1/5/2016,7:55,1,-73.97840881,40.75356293,-74.00993347,40.72003555,N,0:15:56
id2992178,2,1/1/2016,2:41,1/1/2016,3:03,1,-73.98017883,40.74308014,-73.96488190000002,40.80163956,N,0:22:26
id2601575,1,1/4/2016,21:23,1/4/2016,21:37,1,-73.97625732,40.75561142,-74.01448822,40.70798874,N,0:13:46
id0980421,2,1/7/2016,21:34,1/7/2016,21:42,1,-73.9809494,40.7843895,-73.95976257,40.77682114,N,0:07:54
id1292839,2,1/3/2016,14:42,1/3/2016,15:02,6,-73.94818878,40.78955841,-73.98436737,40.75447845,N,0:19:42
id0027796,1,1/7/2016,12:18,1/7/2016,12:32,1,-74.00897217,40.71783829,-73.99037170000003,40.73944473,N,0:14:25
id1817485,2,1/3/2016,9:39,1/3/2016,9:42,1,-73.98133087,40.76780319,-73.97943878,40.77347565,N,0:02:51
id2133184,2,1/6/2016,10:06,1/6/2016,10:17,1,-73.9930954,40.76789093,-73.97335052,40.75851822,N,0:11:15
id3467693,1,1/3/2016,13:58,1/3/2016,14:02,1,-73.95726013,40.78013992,-73.95810699,40.76861572,N,0:04:47
id1343321,2,1/7/2016,8:08,1/7/2016,9:16,1,-73.79004669,40.64696121,-73.99192047,40.75591278,N,1:07:30
id2599548,1,1/6/2016,21:27,1/6/2016,22:09,1,-73.98219299,40.76269531,-73.91570282,40.80775833,N,0:42:43
id0062404,2,1/7/2016,18:15,1/7/2016,18:19,1,-74.00656128,40.75133896,-73.99497986,40.75016785,N,0:04:10
id3774183,1,1/2/2016,23:43,1/2/2016,23:52,1,-73.95069122,40.77741623,-73.97973633,40.77121735,Y,0:08:33
id2358947,1,1/3/2016,14:28,1/3/2016,14:55,1,-73.99414063,40.72012711,-73.98600769,40.76210785,N,0:26:49
id0187780,1,1/5/2016,14:00,1/5/2016,14:18,2,-73.97401428,40.75989532,-73.98979187,40.73906708,N,0:17:42
id3843786,1,1/7/2016,9:56,1/7/2016,10:01,1,-73.97476196,40.75592041,-73.96856689,40.76042557,N,0:05:18
id0458515,2,1/3/2016,16:12,1/3/2016,16:36,2,-73.96499634,40.76002884,-73.87290192,40.7118187,N,0:23:38
id0346845,2,1/6/2016,18:39,1/6/2016,18:40,1,-73.98278046,40.73115158,-73.97556305,40.72866821,N,0:01:22
id0929959,1,1/5/2016,23:22,1/5/2016,23:25,1,-73.98426056,40.74349213,-73.98316956,40.73957443,N,0:03:35
id0132611,2,1/4/2016,18:06,1/4/2016,18:13,1,-73.99658203,40.73192215,-74.00684357,40.73505783,N,0:07:00
id0186735,1,1/2/2016,10:46,1/2/2016,10:53,2,-73.99200439,40.75419235,-74.00093079,40.76273727,N,0:06:13
id2118644,1,1/2/2016,12:32,1/2/2016,12:39,2,-73.99285126,40.74285507,-73.9960022,40.75317383,N,0:07:20
id0794982,1,1/6/2016,7:18,1/6/2016,7:22,2,-73.97557831,40.75276566,-73.9853363,40.74161911,N,0:04:14
id1588204,1,1/4/2016,1:37,1/4/2016,1:42,1,-73.99429321,40.75590897,-73.98619843,40.76080322,N,0:04:55
id1000928,1,1/3/2016,18:01,1/3/2016,18:17,1,-73.96266174,40.76323318,-73.96905518,40.79577255,N,0:15:39
id2381496,1,1/4/2016,11:49,1/4/2016,11:56,1,-73.97756195,40.75789642,-73.98209381,40.75027084,N,0:07:13
id2601697,1,1/5/2016,14:52,1/5/2016,15:04,2,-73.97163391,40.76462173,-73.98744965,40.75337601,N,0:11:50
id1294023,2,1/4/2016,22:43,1/4/2016,22:52,2,-73.97138214,40.75112152,-73.97779846,40.77359009,N,0:08:40
id0531301,2,1/3/2016,1:11,1/3/2016,1:24,1,-73.98748779,40.72893906,-73.95160675,40.77013016,N,0:12:46
id0155744,2,1/3/2016,21:52,1/3/2016,22:04,1,-73.98265839,40.78205872,-73.95115662,40.77790833,N,0:11:45
id3212463,2,1/7/2016,18:36,1/7/2016,18:51,4,-73.99459076,40.7427597,-74.00231934,40.75014114,N,0:14:38
id3071140,1,1/6/2016,11:08,1/6/2016,11:13,1,-74.00798798,40.71694946,-74.00912476,40.71002197,N,0:05:42
id2180624,1,1/1/2016,2:20,1/1/2016,2:42,1,-73.98332977,40.76491165,-74.01116943,40.71329117,N,0:21:33
id3618817,1,1/1/2016,12:28,1/1/2016,12:39,1,-73.99485779,40.68927002,-73.95796204,40.71575165,N,0:11:11
id3814094,2,1/5/2016,11:16,1/5/2016,11:23,1,-74.00829315,40.7369194,-74.00631714,40.72341156,N,0:06:46
id0078020,2,1/3/2016,13:20,1/3/2016,13:55,1,-73.97653198,40.76573944,-73.77631378,40.64561844,N,0:34:47
id2832562,1,1/6/2016,6:21,1/6/2016,6:27,1,-73.96056366,40.76980591,-73.97663116,40.75182724,N,0:05:56
id2719577,1,1/6/2016,17:07,1/6/2016,17:24,1,-73.96714783,40.75696564,-73.99003601,40.75669861,N,0:16:56
id3288578,1,1/4/2016,18:47,1/4/2016,18:51,1,-73.9533844,40.7716217,-73.95574188,40.77867889,N,0:03:46
id0385813,2,1/4/2016,11:29,1/4/2016,11:39,5,-73.96331024,40.75761032,-73.96455383,40.77290344,N,0:10:18
id1080898,1,1/5/2016,9:02,1/5/2016,9:14,1,-73.96377563,40.75722122,-73.9535675,40.78130722,N,0:12:56
id0083484,1,1/5/2016,22:30,1/5/2016,22:57,1,-74.00107574,40.73154449,-73.94659424,40.82001495,N,0:26:19
id0315709,2,1/6/2016,21:29,1/6/2016,21:35,1,-73.96870422,40.75495148,-73.97974396,40.75544357,N,0:05:35
id3429750,1,1/7/2016,14:40,1/7/2016,15:05,1,-73.99150085,40.75,-73.95262146,40.77647018,N,0:25:21
id3572980,2,1/1/2016,15:48,1/1/2016,15:59,1,-73.97403717,40.7790184,-73.97735596,40.75837326,N,0:10:43
id0177751,2,1/6/2016,8:50,1/6/2016,9:05,1,-73.95114136,40.79425429999999,-73.94287872,40.78577805,N,0:14:45
id1029419,1,1/5/2016,13:12,1/5/2016,13:43,2,-73.98784637,40.74969101,-73.79051208,40.64668655,N,0:30:36
id2076197,2,1/1/2016,4:36,1/1/2016,4:58,1,-73.99462891,40.76597595,-73.91581726,40.77857208,N,0:21:52
id3983293,2,1/6/2016,11:24,1/6/2016,11:32,1,-73.99124908,40.74542999,-74.00570679,40.74063873,N,0:07:43
id0892429,1,1/5/2016,5:08,1/5/2016,5:26,1,-74.0055542,40.72191238,-73.97212982,40.79472351,N,0:18:47
id2309901,1,1/4/2016,19:45,1/4/2016,19:51,1,-73.97462463,40.74231339,-73.97465515,40.75161743,N,0:06:36
id2922416,1,1/3/2016,20:17,1/3/2016,20:45,1,-73.86382294,40.77003479,-74.00200653,40.73231506,N,0:27:54
id0823410,1,1/2/2016,21:35,1/2/2016,21:44,1,-73.98918152,40.74850464,-73.98971558,40.75725937,N,0:09:10
id2014023,2,1/3/2016,16:25,1/3/2016,16:36,1,-73.97662354,40.75172424,-73.98298645,40.77173615,N,0:11:02
id3055182,2,1/2/2016,21:30,1/2/2016,21:35,5,-73.96342468,40.77802658,-73.96599579,40.77196503,N,0:04:49
id2059482,2,1/1/2016,22:36,1/1/2016,22:41,2,-73.99408722,40.75127029,-73.99752045,40.76108170000001,N,0:05:36
id3697462,1,1/5/2016,6:29,1/5/2016,6:38,1,-74.00367737,40.74331665,-74.01380157,40.71506882,N,0:09:11
id1372667,1,1/5/2016,12:25,1/5/2016,12:51,1,-74.00585175,40.74552155,-73.94291687,40.71628952,N,0:25:45
id1797261,2,1/6/2016,3:54,1/6/2016,4:03,1,-73.97946167,40.75274277,-73.99103546,40.73173141,N,0:09:12
id2741662,2,1/4/2016,9:43,1/4/2016,9:49,6,-73.94380951,40.83575821,-73.96118927,40.81198883,N,0:05:19
id0066652,1,1/4/2016,20:49,1/4/2016,21:01,2,-74.00753021,40.70571136,-73.98480225,40.67808533,N,0:11:52
id3316999,2,1/7/2016,11:14,1/7/2016,11:37,2,-73.95378876,40.76696014,-73.98214722,40.77748871,N,0:23:09
id2644210,2,1/6/2016,14:40,1/6/2016,14:49,6,-73.97940063,40.78442001,-73.96678162,40.78895187,N,0:08:51
id0730222,2,1/4/2016,22:59,1/4/2016,23:10,1,-73.97568512,40.78674316,-73.95822144,40.76888657,N,0:11:34
id2181731,2,1/3/2016,21:59,1/3/2016,22:04,1,-73.97100067,40.75128937,-73.96082306,40.76256179999999,N,0:05:04
id3474947,1,1/2/2016,18:12,1/2/2016,18:31,1,-73.99116516,40.74996567,-73.98441315,40.76306915,N,0:18:50
id3315599,2,1/7/2016,8:41,1/7/2016,9:19,1,-73.9577713,40.78065491,-73.98335266,40.75494003,N,0:37:17
id2907231,2,1/6/2016,10:29,1/6/2016,10:42,5,-73.95489502,40.77740479,-73.96041107,40.76614761,N,0:12:58
id0705418,2,1/5/2016,16:35,1/5/2016,16:58,3,-73.87098694,40.77378845,-73.99069977,40.75518799,N,0:22:11
id0470828,1,1/4/2016,9:55,1/4/2016,10:00,1,-73.94725799999998,40.77570343,-73.95903015,40.77479935,N,0:05:19
id3626711,2,1/5/2016,11:31,1/5/2016,11:33,1,-73.97624207,40.75085068,-73.98136139,40.74407959,N,0:01:32
id0887365,2,1/5/2016,11:55,1/5/2016,12:12,5,-73.97705841,40.75780869,-73.97084045,40.76464844,N,0:16:27
id2004783,1,1/5/2016,13:17,1/5/2016,13:32,1,-73.98812103,40.75954056,-73.98532104,40.73860168,N,0:15:19
id1841221,2,1/6/2016,11:19,1/6/2016,11:47,1,-73.98966217,40.75656128,-73.94986725,40.78873825,N,0:28:05
id2027654,1,1/6/2016,20:09,1/6/2016,20:15,1,-73.98329163,40.76675415,-73.96278381,40.76418304,N,0:06:00
id0600467,1,1/3/2016,4:04,1/3/2016,4:11,1,-73.94740295,40.83080673,-73.93667603,40.80402374,N,0:07:54
id2133583,2,1/7/2016,22:31,1/7/2016,22:43,1,-73.98355103,40.75488663,-74.00495911,40.729702,N,0:11:47
id1706487,2,1/7/2016,17:59,1/7/2016,18:12,1,-73.98343658,40.72628021,-73.99546814,40.74398041,N,0:12:52
id0729908,2,1/3/2016,17:49,1/3/2016,17:55,1,-73.9870224,40.72956085,-73.99124146,40.71791077,N,0:06:48
id1954233,2,1/7/2016,18:06,1/7/2016,18:20,1,-73.9469223,40.77588272,-73.96717834,40.79333878,N,0:13:57
id1172387,2,1/1/2016,3:15,1/1/2016,3:49,1,-73.98647308,40.76689148,-73.84436035,40.77788162,N,0:34:38
id3031935,1,1/2/2016,0:56,1/2/2016,1:03,1,-74.00527191,40.70914459,-73.99601746,40.69600296,N,0:06:36
id3161370,2,1/1/2016,16:53,1/1/2016,17:10,1,-73.99359131,40.72452927,-73.92643738,40.74251175,N,0:16:43
id0707817,2,1/6/2016,15:23,1/6/2016,15:29,1,-73.97142792,40.75761414,-73.95585632,40.76585770000001,N,0:06:39
id2698779,1,1/2/2016,5:13,1/2/2016,5:39,2,-73.99829865,40.74045563,-73.78856659,40.64738083,N,0:26:01
id1436207,1,1/4/2016,10:53,1/4/2016,11:13,1,-73.98500824,40.76905823,-73.97557068,40.74140167,N,0:20:17
id3849557,2,1/5/2016,20:20,1/5/2016,20:30,1,-73.97846222,40.76240921,-73.9881134,40.74578857,N,0:09:31
id1953094,1,1/6/2016,17:21,1/6/2016,17:28,1,-73.97795868,40.77838135,-73.98841858,40.7601738,N,0:06:53
id0095444,2,1/4/2016,17:31,1/4/2016,17:44,6,-73.97364044,40.75730133,-73.99118042,40.75041962,N,0:12:42
id2899740,1,1/3/2016,22:34,1/3/2016,22:40,1,-73.98485565,40.7474823,-73.97068787,40.74981308,N,0:06:23
id0289924,2,1/5/2016,13:28,1/5/2016,13:44,1,-73.97472382,40.75610352,-73.96686554,40.7884903,N,0:16:05
id3628857,2,1/3/2016,22:07,1/3/2016,22:24,6,-73.87102509,40.77386093,-73.95607758,40.73220444,N,0:17:07
id1115206,1,1/5/2016,0:26,1/5/2016,0:29,1,-73.97357941,40.75859833,-73.9719696,40.7529068,N,0:03:41
id1667183,2,1/4/2016,7:57,1/4/2016,8:02,5,-73.99919128,40.75428772,-73.9863739,40.76745987,N,0:05:17
id1363456,2,1/5/2016,0:25,1/5/2016,0:30,1,-73.99215698,40.72468185,-73.99688721,40.73720932,N,0:05:45
id3718013,1,1/7/2016,15:46,1/7/2016,16:02,1,-74.01013947,40.70979691,-73.98200989,40.73218155,N,0:15:52
id3149730,2,1/4/2016,10:13,1/4/2016,10:42,1,-73.86369324,40.76977921,-73.98484802,40.76062012,N,0:29:18
id0829844,1,1/7/2016,12:25,1/7/2016,12:44,1,-73.87069702,40.77359772,-73.93828583,40.75177383,N,0:18:45
id1195551,1,1/2/2016,15:30,1/2/2016,15:43,1,-73.98204803,40.76868439,-73.96598053,40.80636597,N,0:12:49
id3598361,2,1/4/2016,17:22,1/4/2016,17:29,6,-73.95034790000003,40.7716217,-73.96463013,40.7730484,N,0:07:32
id2677439,2,1/7/2016,6:47,1/7/2016,6:52,1,-73.98181152,40.7496109,-73.97084808,40.76353073,N,0:05:20
id2007978,2,1/1/2016,22:16,1/1/2016,22:23,1,-73.98285675,40.75625992,-73.97418976,40.75054932,N,0:07:45
id1404359,1,1/1/2016,8:33,1/1/2016,8:52,1,-73.99243164,40.71399689,-73.82247925,40.76600266,N,0:19:04
id0466177,1,1/1/2016,19:50,1/1/2016,19:56,1,-73.98968506,40.73009109,-74.0001297,40.73041153,N,0:05:31
id0369315,2,1/6/2016,7:59,1/6/2016,8:09,2,-73.95341492,40.77063370000001,-73.96561432,40.77446365,N,0:10:25
id3763758,1,1/1/2016,23:17,1/1/2016,23:21,1,-73.99732208,40.73000336,-73.98809814,40.72875595,N,0:04:17
id3820029,2,1/1/2016,15:33,1/1/2016,15:46,2,-73.95056152,40.71403122,-73.99395752,40.67792892,N,0:13:01
id1138285,2,1/3/2016,12:25,1/3/2016,12:32,1,-73.98831177,40.73849106,-73.97357178,40.75518036,N,0:06:31
id1849233,1,1/7/2016,17:28,1/7/2016,18:05,1,-73.98077393,40.76479721,-74.17777252,40.69015121,N,0:37:06
id3926512,2,1/2/2016,18:43,1/2/2016,18:51,2,-73.99225616,40.75876236,-73.98075104,40.78821182,N,0:08:21
id0987008,1,1/7/2016,18:13,1/7/2016,18:26,1,-73.97635651,40.75914764,-73.97846222,40.74591064,N,0:12:38
id3156576,1,1/7/2016,18:28,1/7/2016,18:57,1,-73.96896362,40.76369476,-74.0058136,40.74847412,N,0:28:07
id3626867,2,1/3/2016,15:59,1/3/2016,16:06,2,-73.96523285,40.77505875,-73.97383881,40.76306915,N,0:06:25
id3579223,2,1/2/2016,18:26,1/2/2016,18:43,6,-73.99005127,40.75622177,-74.01515961,40.7156601,N,0:17:12
id1091215,2,1/2/2016,10:41,1/2/2016,10:47,1,-73.98468781,40.72438049,-73.98886108,40.73664093,N,0:05:25
id3902599,2,1/4/2016,21:05,1/4/2016,21:10,6,-73.97856903,40.73672104,-73.98419952,40.72317886,N,0:05:45
id1375291,2,1/6/2016,7:20,1/6/2016,7:45,1,-73.98617554,40.7349968,-73.96653748,40.78911591,N,0:24:32
id0746376,2,1/1/2016,6:27,1/1/2016,6:39,1,-73.92855072,40.76337051,-73.95443726,40.76565170000001,N,0:12:30
id2615771,2,1/4/2016,10:22,1/4/2016,10:44,6,-73.97831726,40.7309494,-73.98222351,40.75434113,N,0:21:51
id2939476,1,1/7/2016,9:05,1/7/2016,9:27,1,-73.96508026,40.80336761,-73.95469666,40.78938293,N,0:21:52
id1419794,2,1/4/2016,19:30,1/4/2016,19:34,2,-73.97787476,40.74964523,-73.97654724,40.75605774,N,0:03:22
id1677055,2,1/2/2016,0:51,1/2/2016,1:13,5,-73.97557831,40.74552917,-73.95178986,40.80789185,N,0:22:24
id0020897,2,1/6/2016,19:31,1/6/2016,19:38,5,-73.98157501,40.74688339,-73.96675873,40.75728607,N,0:07:07
id3298821,2,1/1/2016,1:22,1/1/2016,2:29,2,-73.9874115,40.72021103,-73.81261444,40.98100662,N,1:06:53
id2724623,1,1/7/2016,14:50,1/7/2016,15:15,1,-73.96970367,40.76897812,-73.94033813,40.84885788,N,0:25:25
id2885075,2,1/1/2016,23:10,1/1/2016,23:26,1,-73.95355225,40.77581024,-74.00404358,40.74048996,N,0:15:52
id3754571,1,1/1/2016,2:30,1/1/2016,3:08,2,-73.99104309,40.72770691,-73.92120361,40.70734787,N,0:37:31
id0223559,2,1/1/2016,11:33,1/1/2016,11:41,1,-73.97761536,40.78686142,-73.96346283,40.76860428,N,0:08:02
id1537740,1,1/3/2016,3:40,1/3/2016,3:53,1,-74.00233459,40.72959137,-74.00467682,40.70837021,N,0:12:37
id3629400,2,1/7/2016,2:10,1/7/2016,2:14,1,-73.98146057,40.7607193,-73.98509216,40.76647186,N,0:04:38
id3016312,1,1/7/2016,20:17,1/7/2016,20:35,1,-73.97325897,40.76372147,-74.00756836,40.74095917,N,0:17:56
id2403836,2,1/1/2016,18:30,1/1/2016,18:46,1,-73.96421051,40.75651169,-73.99738312,40.74929047,N,0:15:44
id0066905,1,1/3/2016,10:52,1/3/2016,10:55,1,-73.98561859,40.76194763,-73.97467041,40.76243973,N,0:03:37
id2791456,1,1/7/2016,21:05,1/7/2016,21:27,2,-73.99686432,40.74236298,-74.00965118,40.70566559,N,0:22:08
id2632015,1,1/5/2016,16:58,1/5/2016,17:10,1,-73.9828186,40.75967407,-73.97893524,40.74128723,N,0:11:57
id2304701,2,1/6/2016,12:53,1/6/2016,13:11,2,-73.95633698,40.78433609,-73.97747803,40.75364304,N,0:17:45
id1235576,2,1/1/2016,4:12,1/1/2016,4:22,5,-73.95993805,40.67114258,-73.92736053,40.66502379999999,N,0:10:11
id3950004,1,1/2/2016,2:16,1/2/2016,2:30,1,-73.99429321,40.72045135,-74.00000763,40.73051071,N,0:14:00
id3756979,2,1/1/2016,15:49,1/1/2016,15:54,1,-74.00174713,40.71969986,-74.01473999,40.7155304,N,0:05:33
id1661939,1,1/4/2016,7:41,1/4/2016,7:51,1,-74.00325775,40.7233696,-73.98547363,40.75104523,N,0:09:23
id3534957,1,1/6/2016,15:19,1/6/2016,15:24,1,-74.00467682,40.74776459,-73.99472046,40.75045776,N,0:04:26
id1018169,1,1/2/2016,14:57,1/2/2016,15:02,1,-73.95969391,40.77679062,-73.9506073,40.77936172,N,0:05:34
id0297654,1,1/3/2016,22:09,1/3/2016,22:25,1,-74.00240326,40.72944641,-73.95996094,40.77627945,N,0:15:34
id0293032,1,1/3/2016,14:28,1/3/2016,15:11,2,-73.98440552,40.76626587,-73.78289795,40.64889526,N,0:42:51
id3456791,2,1/2/2016,3:47,1/2/2016,4:04,6,-73.99542236,40.76493835,-73.99845123,40.6883316,N,0:17:20
id3765950,1,1/1/2016,17:07,1/1/2016,17:22,1,-73.87080383,40.77373886,-73.9243927,40.74180222,Y,0:14:52
id0861908,2,1/6/2016,12:28,1/6/2016,13:05,1,-73.97830963,40.75428009,-73.86228943,40.76728058,N,0:36:17
id0077868,2,1/3/2016,21:50,1/3/2016,21:57,1,-73.97091675,40.7591362,-73.98155975,40.72918701,N,0:06:51
id2565685,1,1/3/2016,18:41,1/3/2016,18:49,1,-73.99058533,40.75100708,-73.97828674,40.73918152,N,0:08:06
id0570658,2,1/6/2016,18:31,1/6/2016,18:42,1,-73.97772979999998,40.75096893,-73.95665741,40.76686096,N,0:11:22
id0940270,2,1/3/2016,12:25,1/3/2016,12:30,1,-73.98258972,40.73962402,-73.98903656,40.74391174,N,0:05:12
id1120145,1,1/4/2016,7:47,1/4/2016,7:51,1,-73.97175598,40.79496384,-73.96669006,40.80433655,N,0:04:10
id1146825,2,1/7/2016,12:56,1/7/2016,13:13,1,-73.98783112,40.73686981,-73.9834671,40.74972153,N,0:16:41
id1989915,1,1/7/2016,6:15,1/7/2016,6:23,1,-74.00881195,40.71208191,-74.0092926,40.71924973,N,0:07:34
id0745747,2,1/2/2016,10:07,1/2/2016,10:15,1,-73.96074677,40.7752037,-73.97693634,40.76092529,N,0:07:40
id2486454,2,1/7/2016,13:47,1/7/2016,13:53,1,-73.97772217,40.74639893,-73.98500824,40.74229813,N,0:06:03
id1279862,1,1/4/2016,21:49,1/4/2016,22:01,1,-73.9837265,40.76033020000001,-73.98384857,40.73180008,N,0:11:24
id0557743,1,1/5/2016,7:54,1/5/2016,7:59,1,-73.98380279999998,40.75784683,-73.98384094,40.75783539,N,0:04:56
id3914818,2,1/7/2016,15:50,1/7/2016,16:13,4,-73.972229,40.7560997,-74.00270081,40.72373962,N,0:22:27
id2056847,2,1/1/2016,14:03,1/1/2016,14:10,1,-73.99137115,40.74937057,-73.97332764,40.75731659,N,0:07:46
id0336269,1,1/6/2016,10:52,1/6/2016,10:56,1,-73.96515656,40.76620865,-73.97042847,40.76400757,N,0:03:46
id3469191,2,1/1/2016,16:24,1/1/2016,16:29,4,-73.97215271,40.75661087,-73.95823669,40.76047134,N,0:04:50
id2112838,2,1/2/2016,23:31,1/2/2016,23:36,2,-73.99822235,40.73205185,-73.98451996,40.74026108,N,0:05:07
id0985155,2,1/4/2016,9:07,1/4/2016,9:32,1,-73.95442963,40.7428093,-73.97695923,40.75611115,N,0:25:12
id0912673,2,1/7/2016,22:46,1/7/2016,23:01,1,-73.97634888,40.78596115,-73.99642944,40.75014114,N,0:14:31
id0190085,2,1/1/2016,11:57,1/1/2016,12:02,5,-74.00495148,40.71238708,-74.00376129,40.70571136,N,0:04:42
id0646263,2,1/1/2016,0:45,1/1/2016,0:55,2,-74.00717926,40.70550537,-73.98707581,40.72058105,N,0:09:25
id2680653,2,1/3/2016,19:40,1/3/2016,19:42,1,-73.96157074,40.79961777,-73.96870422,40.80161667,N,0:01:52
id2847034,2,1/3/2016,1:33,1/3/2016,1:42,2,-73.98442841,40.76962662,-73.98497009,40.73941422,N,0:08:50
id2515515,2,1/1/2016,18:20,1/1/2016,18:35,1,-73.98213959,40.75239944,-73.99674988,40.71913147,N,0:14:53
id3925724,1,1/1/2016,13:26,1/1/2016,13:32,3,-74.00079346,40.73189163,-73.98505402,40.7580986,N,0:06:43
id0382964,2,1/4/2016,18:59,1/4/2016,19:04,1,-73.9806366,40.75360870000001,-73.99120331,40.75563049,N,0:05:09
id0533541,1,1/7/2016,9:04,1/7/2016,9:29,1,-73.9924469,40.72437668,-73.98085785,40.75938034,N,0:24:12
id0060789,2,1/4/2016,13:21,1/4/2016,13:28,1,-73.95333862,40.77984238,-73.95565033,40.77544785,N,0:06:49
id3198934,2,1/5/2016,22:52,1/5/2016,23:04,3,-73.98323059,40.72512054,-73.97813416,40.75231934,N,0:12:14
id0045806,1,1/2/2016,18:12,1/2/2016,18:40,1,-73.96116638,40.77497482,-73.98294067,40.7619133,N,0:27:37
id2801836,1,1/4/2016,7:54,1/4/2016,8:04,1,-73.97351074,40.7439003,-73.97847748,40.76489258,N,0:10:08
id1842138,2,1/1/2016,19:17,1/1/2016,19:24,1,-73.9868927,40.73652649,-74.00574493,40.73588943,N,0:07:20
id0879364,1,1/7/2016,21:38,1/7/2016,21:59,1,-73.99028015,40.75621796,-74.00802612,40.70550919,N,0:21:26
id0443187,1,1/5/2016,13:19,1/5/2016,13:24,1,-73.97309113,40.76409912,-73.97750854,40.75787735,N,0:04:41
id1891286,1,1/6/2016,11:08,1/6/2016,11:13,1,-73.9651947,40.75546646,-73.95703888,40.76621246,N,0:05:48
id2819398,2,1/6/2016,11:56,1/6/2016,12:05,1,-73.99106598,40.69314957,-74.0018692,40.68686295,N,0:08:14
id2587952,1,1/6/2016,13:21,1/6/2016,13:28,1,-73.98865509,40.74819946,-73.98749542,40.75891876,N,0:07:26
id2308306,1,1/6/2016,8:26,1/6/2016,8:42,1,-73.96562958,40.76282120000001,-73.95297241,40.77062988,N,0:15:40
id0206626,2,1/5/2016,7:04,1/5/2016,7:11,1,-73.97968292,40.73525238,-73.9846344,40.75474167,N,0:07:46
id0547247,2,1/4/2016,10:10,1/4/2016,10:20,5,-74.00413513,40.75273895,-74.00853729,40.73377228,N,0:10:01
id0411638,1,1/5/2016,6:45,1/5/2016,6:57,1,-74.00816345,40.72344589,-73.98162079,40.76226044,N,0:12:40
id1182567,2,1/5/2016,1:21,1/5/2016,1:26,1,-73.98468781,40.75521088,-73.98078156,40.76449966,N,0:05:18
id0251218,1,1/1/2016,14:19,1/1/2016,14:38,1,-73.99260712,40.73038483,-74.01618195,40.70615387,N,0:18:53
id2455030,1,1/7/2016,14:19,1/7/2016,14:33,1,-73.96098328,40.7739296,-73.94802094,40.78453827,N,0:14:03
id0230490,1,1/3/2016,17:26,1/3/2016,17:29,1,-73.9994812,40.76153564,-73.99052429,40.7609024,N,0:03:19
id1502399,1,1/5/2016,19:57,1/5/2016,20:25,1,-73.9601593,40.77628326,-74.00899506,40.71758270000001,N,0:28:11
